srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,servicecntrid,diff1,diff2,diff3,predicted
3006048,15,2,110018,233,233,1,1,0,121001,4550,-3,-292,-162,11.86349827
3052201,13,8,700064,233,233,0,1,0,700006,4508,-4,-247,-310,11.79479605
2877237,15,10,226010,233,233,1,1,0,226001,4547,-22,-202,-236,14.06988803
3038907,15,2,110018,233,233,0,2,0,132103,4094,-4,-4,-129,13.84080096
2853562,10,3,560011,233,233,1,1,0,560037,4460,-6,-20,-258,13.40427554
2856305,6,9,411016,233,233,0,1,0,411060,4581,-3,-3,-357,12.25482368
2854634,15,5,380009,233,233,1,2,0,384002,4546,-5,-4,-188,14.3268876
2911746,13,21,110015,233,233,0,3,0,141001,4580,-2,-6,-364,14.25369012
2943697,13,21,110015,233,233,0,1,0,110091,4580,-3,-2,-205,11.70405042
2960302,13,21,110015,233,245,0,1,0,110030,4580,-23,-3,-243,12.35252695
2867337,13,7,500004,233,233,0,1,0,500072,4403,-5,-3,-210,13.64529058
2959756,13,21,110015,233,233,1,1,0,110095,4580,-6,-56,-134,11.68807795
2953803,15,2,110018,233,0,0,2,0,125004,4550,-9,-356,-29,15.7294485
2884052,10,12,302006,233,233,1,2,0,334001,4407,-2,-7,-203,13.98070447
2838580,15,17,800001,233,233,0,3,0,834001,4409,-23,0,-115,17.27701132
2930404,10,3,560011,233,233,1,1,0,560024,4460,-8,-93,-196,12.71738758
2906115,1,2,110018,308,233,1,1,0,122003,4150,-10,-105,-242,12.53617414
2872277,13,21,110015,233,233,0,1,0,201013,4580,-26,-6,-261,14.24245567
2981968,15,2,110018,233,233,0,1,0,201306,4091,-4,-14,-363,14.23310073
2956561,12,1,400059,233,233,0,2,0,452010,4018,-8,-2,-146,15.34509178
3009808,13,7,500004,233,233,0,1,0,500032,4403,-10,-18,-314,12.41853512
3032328,15,2,110018,233,233,0,1,0,201304,4550,-3,-4,-35,11.63965737
2983866,2,1,400059,233,233,1,1,0,121003,4390,-4,-123,-23,9.046649376
3040932,13,22,400104,233,233,0,3,0,473551,4581,-12,-2,-264,13.76331835
3069064,15,4,600024,233,233,0,1,0,600028,4483,-9,-2,-355,11.7442821
2867979,13,22,400104,233,245,0,2,0,362001,4581,-15,305,-297,13.48139752
3046893,10,25,560037,308,245,0,1,0,560086,4460,-4,0,-342,10.64728694
3030888,10,27,110034,233,245,0,1,0,110009,4388,-6,-3,-589,11.45894021
2824824,13,21,110015,233,233,0,3,0,141013,4673,-7,-2,-170,14.92281167
3049429,12,1,400059,233,233,0,1,0,421001,4018,-4,-2,-168,12.99406101
2923143,13,17,800001,233,233,0,3,0,834009,4410,-6,-2,-295,15.49811969
2945631,15,8,700064,233,233,0,1,0,700029,4508,-2,-3,-44,12.52116655
2930884,21,2,110018,201,233,0,0,0,333515,4154,-9,-14,-26,15.4164279
3055922,13,21,110015,233,233,0,1,0,110075,4580,-2,-24,-69,10.36145355
2938857,12,3,560011,233,233,0,2,0,530018,4462,-28,0,-39,14.21358727
2846774,15,4,600024,233,233,0,1,0,600042,4483,-9,0,-132,13.99627342
2885141,13,21,110015,233,233,0,2,0,132103,4580,-1,-3,-684,13.73086572
2925063,13,22,400104,233,233,0,3,0,474011,4581,-6,-12,-356,14.84620683
3013006,15,1,400059,308,233,0,1,0,421301,4545,-7,161,-726,11.60530325
2856090,13,22,400104,233,233,0,1,0,411040,4581,-11,-47,-98,13.32586699
3007514,10,27,110034,233,233,0,2,0,313001,4388,-4,-2,-45,13.74563663
2889149,1,8,700064,233,233,1,1,0,700073,4506,-13,-132,-207,12.38910486
2875961,10,2,110018,233,233,1,2,0,131001,4388,-1,-49,-17,13.78504713
2867223,13,3,560011,233,233,0,3,0,590008,4467,-4,-329,-30,15.87554071
2873608,5,2,110018,233,233,0,1,0,110059,4093,-9,0,-155,13.66035304
2925348,10,3,560011,233,233,1,1,0,560066,4460,-5,-182,-289,12.8423861
2945022,15,6,160059,233,233,0,2,0,134109,4549,-2,-3,-205,12.80122862
2957934,10,3,560011,233,233,1,1,0,560048,4460,-13,-516,-129,13.2260657
2906967,15,2,110018,233,233,1,1,0,122505,4094,-19,-38,-56,14.9365884
3003310,13,26,560066,308,233,1,1,0,560065,5001,-2,-399,-30,9.789191091
2993274,10,23,400001,233,233,0,1,0,410501,4398,-6,0,-281,12.02117301
2938560,13,3,560011,233,233,0,1,0,560064,5001,-3,0,-35,10.43857812
3017886,4,2,110018,233,233,1,1,0,201304,4148,-5,-209,-71,12.50144119
3030324,28,24,110092,233,233,0,3,0,756114,4150,-3,-115,-96,20.78359357
3039059,18,1,400059,233,233,0,1,0,380001,4011,-3,0,-354,13.60079741
3057892,10,23,400001,233,233,1,1,0,380052,4398,-2,-19,-72,10.77533626
3078950,13,22,400104,233,233,0,2,0,410210,4581,-7,-2,-278,11.72199105
3036848,13,26,560066,233,245,1,1,0,560034,5001,-17,-369,-60,10.43463333
2905505,15,2,110018,308,233,1,1,0,122002,4094,-10,-262,-33,14.39919647
2944195,13,21,110015,233,233,0,1,0,110017,4580,-6,-1,-312,11.91490977
2974110,15,2,110018,233,233,1,1,0,110094,4091,-3,-399,-20,13.91316234
3020907,10,27,110034,233,233,0,1,0,110052,4388,-7,-318,-82,11.80050627
2845157,10,9,411016,233,233,0,1,0,411018,4021,-6,0,-338,15.05267673
2828126,13,22,400104,0,233,0,0,0,476337,4581,-5,-3,-256,14.38147083
3053861,13,7,500004,233,233,0,1,0,500081,4403,-9,-8,-172,11.76809083
2878982,13,22,400104,233,233,0,2,0,393001,4581,-3,-177,-304,13.88024536
3053815,13,26,560066,233,233,0,2,0,636006,5001,-6,-3,-351,11.03915663
3083830,13,6,160059,233,233,0,2,0,160002,4441,-8,-2,-127,11.86863139
2934487,13,21,110015,233,233,0,3,0,332001,4580,-8,-9,-174,15.53915163
2930486,13,7,500004,233,233,0,1,0,500045,4403,-11,-12,-248,13.26999888
2957237,13,21,110015,233,233,1,1,0,122001,4580,-1,-2,-26,11.41249255
2940616,15,12,302006,233,233,1,1,0,302028,4453,-14,116,-101,12.85058654
3009311,15,6,160059,233,233,1,2,0,160103,4549,-19,-248,-195,13.41694363
2820780,10,3,560011,233,233,0,1,0,560005,4460,-4,0,-236,13.62711687
2854616,13,22,400104,233,233,1,1,0,421503,4581,-3,-3,-177,13.04913577
2883186,13,17,800001,233,233,0,2,0,846004,4538,-3,-68,-184,14.47257964
2896674,10,1,400059,233,233,0,1,0,400095,4398,-8,-2,-271,13.11176989
2905997,4,4,600024,233,233,1,1,0,600101,4488,-4,-448,-38,12.46736977
2939308,13,3,560011,233,233,0,2,0,580029,4467,-9,-1,-62,13.82908743
2971718,9,8,700064,233,233,0,1,0,700090,4499,-2,0,-93,11.63072493
2931086,15,7,500004,233,233,0,1,0,500032,4477,-12,-410,-364,13.94059808
2962484,13,21,110015,233,233,0,2,0,134109,4580,-7,-15,-48,12.69995399
2981699,4,2,110018,233,233,1,1,0,122016,4148,-7,-40,-261,12.29720671
2999733,15,12,302006,233,233,1,2,0,342005,4407,-2,95,-139,13.13525324
3009350,1,2,110018,233,233,1,1,0,121003,5138,-7,196,-169,7.494343247
3037977,13,26,560066,308,233,0,1,0,560076,5001,-4,0,-327,9.134639829
3001564,4,8,700064,233,233,1,1,0,700068,4510,-2,-128,-125,10.91618345
3032370,4,1,400059,233,233,1,1,0,400002,4011,-3,-423,-52,12.64862325
3063446,13,7,500004,233,233,1,1,0,500032,4403,-2,-373,-21,11.77459247
3062623,15,2,110018,233,233,1,1,0,110092,4091,-4,-31,-163,12.55037633
3053133,15,7,500004,233,233,0,1,0,500026,4477,-11,-4,-121,11.76628353
3085273,13,26,560066,233,233,0,1,0,560041,5001,-3,-160,-221,9.191526422
3085273,21,26,560066,233,233,0,1,0,560041,5001,-3,-12,-221,9.867276336
3035714,10,25,560037,233,245,0,1,0,560076,4460,-6,-1,-491,11.43683957
2971164,28,3,560011,233,233,0,1,0,560098,4400,-4,-184,-26,14.34595253
3041275,13,7,500004,233,233,0,1,0,500013,4403,-4,356,-434,11.33490161
3056012,13,21,110015,233,233,0,2,0,134003,4580,-5,-2,-291,11.75553114
2953702,13,17,800001,233,233,0,1,0,800001,4538,-2,-2,-224,12.30601111
2928785,15,9,411016,233,233,0,1,0,411033,4022,-4,0,-59,14.39124781
2873069,13,2,110018,233,245,0,1,0,110027,4147,-6,-21,-231,14.20880379
2843204,13,21,110015,233,233,0,1,0,302015,4580,-8,-3,-193,14.43087485
3075521,13,26,560066,233,233,0,1,0,560083,5001,-1,-2,-316,9.044104536
2970302,10,25,560037,233,245,0,1,0,560032,4460,-4,0,-308,11.91745719
2957210,10,25,560037,233,233,0,1,0,600042,4460,-11,-1,-127,12.63896065
2940628,13,21,110015,233,233,0,2,0,132103,4580,-9,-1,-559,13.38766214
2988496,13,21,110015,233,233,0,1,0,121008,4580,-3,-14,-30,11.17816004
3066126,10,27,110034,233,233,1,2,0,243001,4388,-3,-1,-20,12.52233584
2827317,13,17,800001,233,233,0,2,0,805103,4538,-5,-3,-273,14.84353146
2834234,15,4,600024,233,233,0,1,0,600096,4483,-6,-11,-352,14.18407351
2870172,19,1,400059,233,233,0,1,0,560039,4011,-6,-13,-24,16.78127343
2910244,10,3,560011,233,233,0,1,0,560022,4460,-5,-5,-300,12.75261529
2851602,15,7,500004,233,233,1,2,0,530045,4477,-19,-350,-283,16.135773
2934787,17,1,400059,233,233,0,2,0,364001,4011,-4,-5,-220,15.40378911
2943650,13,22,400104,233,233,0,1,0,400012,4581,-8,-9,-244,12.20869178
2979895,10,23,400001,233,233,0,1,0,400033,4398,-2,0,-301,11.92468203
2943405,12,2,110018,233,233,0,2,0,211003,4092,-7,-12,-75,15.2405902
2971500,13,26,560066,233,233,0,1,0,600078,5001,-4,160,-121,10.21617446
2974268,4,1,400059,233,233,0,1,0,421306,4011,-7,-37,-606,13.47181291
3012249,15,2,110018,308,233,0,1,0,110065,4550,-4,-2,-222,10.91402735
3006755,21,2,110018,233,233,1,3,0,141007,5138,-5,-12,-34,11.92152005
2959779,2,1,400059,233,233,1,1,0,110092,4390,-17,-1,-58,9.661771804
3038170,9,23,400001,233,233,0,3,0,388450,4398,-7,0,-58,13.01992678
3088867,10,27,110034,233,233,1,1,0,110029,4388,-2,-101,-17,10.45375499
2859863,15,2,110018,233,245,0,1,0,110092,4091,-12,-698,-112,15.9841966
3001396,10,23,400001,233,245,0,2,0,390013,4398,-8,-3,-177,12.63591296
2875874,13,22,400104,233,233,0,2,0,403508,4581,-8,-176,-73,14.03796667
3047565,13,22,400104,233,233,1,2,0,390004,4581,-2,-24,-48,11.54266595
2820630,13,22,400104,233,233,0,2,0,413002,4581,-9,-91,-135,14.67652925
2912500,13,22,400104,233,233,0,3,0,391110,4581,-3,-5,-261,14.15426455
2971213,13,21,110015,233,233,0,1,0,110008,4580,-4,-2,-230,11.46756896
3014633,15,9,411016,233,233,0,1,0,411038,4548,-3,-5,-125,11.48436788
2951422,15,9,411016,233,233,0,2,0,442401,4548,-5,-51,-120,13.50580681
2934451,10,6,160059,201,233,0,4,0,132041,4437,-31,-2,-309,16.24037993
2934451,10,6,160059,201,233,0,4,0,132041,4437,-31,-5,-309,16.24487984
3023059,9,6,160059,233,233,0,3,0,141001,4437,-10,0,-111,12.97885067
2858522,10,7,500004,233,233,1,2,0,505209,4474,-2,-6,-27,13.84491719
2870729,15,9,411016,233,233,0,2,0,410507,4022,-13,0,-198,16.48086654
2976688,15,3,560011,233,233,0,3,0,571405,4461,-9,-331,-188,15.14188589
2981253,4,2,110018,308,233,1,1,0,122001,4148,-9,-349,-54,12.23565781
2820378,9,6,160059,233,233,0,3,0,141008,4437,-8,0,-56,15.05882182
2861167,10,1,400059,233,233,0,1,0,400604,4398,-3,-1,-287,13.28773641
2846849,12,5,380009,233,233,0,1,0,382405,4034,-3,-2,-347,15.0802937
2851358,13,22,400104,233,233,0,1,0,411008,4581,-5,-7,-115,13.05886869
2877420,13,7,500004,233,233,0,1,0,500001,4403,-4,-305,-144,13.89148583
2882355,13,21,110015,233,233,0,2,0,248001,4580,-2,-3,-207,14.29059412
2882355,13,21,110015,233,233,0,2,0,248001,4580,-2,-3,-207,14.29059412
2861832,1,1,400059,233,233,0,1,0,400066,4012,-7,-4,-255,13.88245131
2926584,15,3,560011,233,233,1,1,0,560066,4469,-4,-4,-281,13.0376305
2823751,13,17,800001,233,233,0,2,0,805103,4538,-16,-2,-119,15.25996521
2972070,13,22,400104,233,233,0,2,0,431001,4581,-3,-4,-260,12.84985339
3010776,13,21,110015,233,233,0,1,0,122015,4580,-3,-3,-263,11.10560682
2961709,10,10,226010,233,233,0,0,0,0,4444,-5,-696,-227,10.33539893
2961709,11,10,226010,233,233,0,0,0,0,4444,-5,-633,-227,10.35311902
3003876,1,24,110092,233,233,1,1,0,400078,4150,-14,-64,-314,14.12153459
3085331,10,27,110034,233,233,1,1,0,110018,4388,-8,-8,-30,10.63436112
2825457,13,21,110015,233,233,1,1,0,122002,4580,-3,-258,-113,13.39291924
2899959,13,22,400104,233,233,0,2,0,360007,4581,-4,-2,-382,13.25158372
2969996,13,21,110015,233,233,0,1,0,110067,4580,-2,-11,-88,11.29469888
2835946,15,12,302006,233,233,0,1,0,302015,4453,-3,0,-52,13.63428396
3058938,15,1,400059,233,233,1,2,0,482001,4545,-4,-17,-268,12.73088915
2957496,9,23,400001,233,233,0,2,0,394107,4398,-7,0,-64,13.0019012
2980061,13,26,560066,233,233,0,1,0,600093,5001,-3,-1,-329,10.47955761
2994328,15,8,700064,233,233,0,3,0,786125,4511,-4,0,-121,14.64673014
3063238,10,27,110034,233,233,0,2,0,342001,4388,-3,-7,-211,13.44079866
2898706,13,21,110015,233,233,0,3,0,344001,4580,-2,-12,-213,15.78108687
2904187,13,21,110015,233,233,0,3,0,141001,4580,-3,-3,-339,14.35768589
2940125,1,3,560011,233,233,0,1,0,560071,4400,-8,-12,-263,11.76066677
3015648,13,8,700064,233,233,0,1,0,700007,4508,-7,-3,-33,11.74992157
2887547,15,7,500004,233,233,0,1,0,500072,4477,-3,0,-73,13.16939248
2850565,6,3,560011,233,233,0,1,0,560035,4467,-8,-4,-365,13.11345897
2843563,13,2,110018,233,233,0,2,0,248001,4147,-8,47,-37,16.43502143
2840684,3,1,400059,233,233,0,1,0,400101,4011,-10,-4,-364,14.56169288
2876658,13,21,110015,233,233,0,2,0,124001,4580,-4,-131,-43,13.59705089
2839017,15,8,700064,201,233,0,0,0,744103,4500,-6,-7,-406,13.75722549
2907381,32,8,700064,233,233,0,1,0,700039,4508,-1,-20,-162,14.91786088
2845047,9,8,700064,233,233,0,2,0,734005,4499,-11,0,-25,14.56297644
2881055,15,4,600024,233,233,0,1,0,600100,4483,-8,0,-350,13.74538256
2940791,13,21,110015,233,233,0,2,0,202001,4580,-4,-265,-241,13.82411987
2923130,15,2,110018,308,233,1,1,0,122017,4094,-6,-676,-57,14.66535279
2855880,12,2,110018,233,233,0,1,0,110053,4092,-28,0,-362,15.66279084
2895677,30,2,110018,233,233,0,2,0,520001,4095,-11,0,-88,20.2152576
2939969,15,2,110018,233,233,1,1,0,201001,4550,-2,-18,-215,12.75779438
2931381,13,21,110015,233,233,0,2,0,180011,4580,-4,-2,-35,13.21172481
2958942,13,22,400104,233,233,0,1,0,380007,4581,-8,-70,-247,11.98846081
2958942,13,22,400104,233,233,0,1,0,380007,4581,-8,-119,-247,12.06195933
2940651,13,21,110015,201,233,0,0,0,201102,4580,-9,-19,-325,12.04757039
2895715,15,1,400059,233,233,0,1,0,421302,4545,-25,-11,-214,14.02402365
2976007,15,8,700064,233,233,1,1,0,700001,4511,-5,0,-41,12.30431112
3041714,13,21,110015,233,233,0,1,0,110046,4580,-3,-1,-250,10.66679206
3022224,9,17,800001,233,233,0,3,0,831003,4370,-2,-1,-175,13.82102987
3044246,13,22,400104,233,233,0,2,0,462022,4581,-4,-12,-85,12.21213162
3056191,12,2,110018,233,233,0,1,0,110035,4092,-5,0,-112,12.24181529
3043041,10,27,110034,308,233,0,1,0,110088,4388,-4,-1,-264,10.62770822
2988886,13,8,700064,233,0,1,1,0,700001,4508,-3,-6,-81,13.95341051
2967734,10,3,560011,233,245,0,1,0,560041,4460,-3,0,-353,11.96220106
2988165,5,1,400059,233,245,0,1,0,382405,4015,-6,0,-103,12.5365482
2906910,15,8,700064,233,233,1,1,0,700156,4500,-3,-179,-227,13.42282624
2969028,13,8,700064,233,233,0,1,0,700156,4508,-3,-1,-203,12.20716622
3012181,15,7,500004,233,233,1,2,0,530017,4477,-3,-32,-243,13.15038083
2891597,13,22,400104,233,233,0,2,0,410206,4581,-3,-445,-95,14.10972878
2930948,15,4,600024,233,233,1,1,0,600090,4483,-8,-117,-241,13.28930855
2823103,13,21,110015,233,245,0,1,0,110015,4580,-3,-1,-170,12.88587291
2887711,13,17,800001,233,233,0,3,0,834009,4538,-4,-119,-162,15.38481185
2887711,13,17,800001,233,233,0,3,0,834009,4538,-4,-119,-162,15.38481185
2827669,15,12,302006,233,233,0,2,0,342001,4453,-2,-16,-73,14.95864294
2882296,12,6,160059,233,233,0,3,0,143001,4435,-2,0,-59,14.4724151
3062819,15,12,302006,233,233,0,2,0,342001,4453,-5,-6,-72,12.51127113
2823578,13,21,110015,233,233,0,1,0,160055,4580,-5,-2,-276,13.52817341
2873819,5,8,700064,233,233,0,1,0,700007,4503,-2,0,-89,12.23194081
2924933,13,21,110015,233,233,0,3,0,141001,4580,-3,-3,-362,14.14892865
2939209,15,10,226010,233,233,0,2,0,211016,4547,-4,0,-114,13.01902654
2957526,15,8,700064,233,233,0,2,0,734001,4511,-5,-1,-89,13.74231212
3018940,10,7,500004,233,233,1,1,0,500045,4474,-4,-9,-23,11.20238104
3068972,10,25,560037,233,233,0,1,0,600084,4482,-1,-1,-342,11.04944719
2865732,10,7,500004,233,233,1,1,0,500072,4474,-4,-125,-101,13.10949416
3010057,13,26,560066,233,233,0,3,0,625706,5001,-8,-3,-245,12.39494634
3025020,1,24,110092,233,233,1,1,0,122001,4150,-3,-277,-56,11.46870901
3059944,13,21,110015,233,233,0,1,0,122001,4580,-4,-6,-283,10.63387721
2843865,9,12,302006,233,233,0,2,0,342008,4407,-7,-1,-122,14.52355796
2851988,10,8,700064,233,233,0,3,0,754005,4499,-6,-11,-12,15.47168995
2885647,10,7,500004,233,233,1,4,0,531023,4474,-1,-3,-98,15.63368994
2931311,13,21,110015,233,233,0,1,0,110051,4580,-4,-1,-328,11.97765861
2938835,13,21,110015,233,233,0,1,0,110086,4580,-3,-2,-30,11.62205707
2946717,10,6,160059,233,233,1,2,0,147105,4437,-6,-33,-38,12.83388674
2999845,13,22,400104,233,233,0,1,0,421501,4581,-4,-3,-704,11.91808152
2982816,13,21,110015,233,233,0,1,0,122010,4580,-21,-2,-297,12.25021394
3035349,10,8,700064,233,233,0,1,0,700054,4499,-5,-1,-328,11.36656622
3005089,10,8,700064,233,233,0,2,0,781024,4499,-10,0,-16,13.22135387
3061283,13,22,400104,233,233,0,1,0,401303,4581,-3,-2,-181,10.64846073
3048770,10,27,110034,201,233,1,0,0,201102,4388,-2,-1,-35,10.67650257
3056362,10,27,110034,233,233,0,2,0,123401,4388,-7,-13,-31,11.95975926
3061459,6,2,110018,233,233,0,1,0,110092,4388,-6,-1,-332,10.61213667
3082413,10,23,400001,233,233,0,1,0,400601,4398,-5,0,-99,10.78946256
2857043,13,21,110015,233,233,0,1,0,110052,4580,-5,-2,-182,12.72262164
2868087,13,11,641012,233,233,0,2,0,638316,4495,-2,-2,-305,14.26450304
2919469,13,21,110015,233,233,0,2,0,248007,4580,-2,-142,-139,14.04144973
2968892,4,11,641012,201,233,0,1,0,641021,4498,-6,-5,-152,11.48146036
2892485,30,2,110018,233,233,1,1,0,121001,4095,-6,-45,-28,16.16369089
2930417,13,7,500004,233,233,0,2,0,530017,4403,-8,-37,-33,14.17198844
2962061,13,7,500004,233,233,0,2,0,535003,4403,-3,-12,-112,13.66033066
2986518,4,5,380009,233,233,0,3,0,382225,4011,-3,-2,-303,14.59916066
2854590,13,21,110015,233,245,0,1,0,110049,4580,-5,-2,-166,12.63127586
3083883,13,7,500004,233,233,0,1,0,500082,4403,-6,0,-562,11.59349055
2939369,4,2,110018,308,233,1,1,0,122018,4148,-3,0,-302,12.08940845
2949088,13,21,110015,233,233,0,1,0,110091,4580,-9,-37,-78,11.87123631
3044933,15,3,560011,233,233,1,1,0,560008,4469,-8,-178,-25,11.98954812
3078639,13,26,560066,233,233,1,1,0,600011,5001,-4,-4,-34,9.222143102
2820786,11,6,160059,233,233,0,2,0,160020,4442,-4,-11,-322,14.49542081
2862218,13,21,110015,233,233,0,1,0,110005,4580,-3,-1,-209,12.59459457
2844065,15,2,110018,233,233,1,2,0,250002,4550,-6,-52,-218,15.34454785
2861365,13,11,641012,201,233,0,4,0,638107,4495,-4,-3,-110,16.36451246
2891819,4,3,560011,233,233,1,1,0,560048,4468,-2,-113,-278,12.25709915
2831374,10,6,160059,233,233,0,3,0,144629,4437,-22,-3,-250,15.86541853
2939270,4,2,110018,233,233,1,2,0,124001,4148,-4,-128,-51,13.55426736
2924655,9,8,700064,233,233,0,2,0,700132,4499,-3,-1,-142,13.17448679
2983537,10,2,110018,233,233,0,1,0,110088,4388,-5,0,-765,12.19910424
2993719,13,26,560066,233,233,0,1,0,600100,5001,-3,-1,-237,10.25949822
3015537,22,1,400059,233,233,0,1,0,600072,4416,-5,-1,-362,14.49605365
2993554,32,2,110018,233,233,0,2,0,248001,4147,-14,-17,-169,17.39896458
3048397,13,8,700064,233,233,1,1,0,700097,4508,-9,-1,-11,11.46091472
3068737,13,7,500004,233,233,0,1,0,500052,4403,-7,-5,-111,11.46337456
3093415,13,26,560066,233,245,0,1,0,560078,5001,-3,0,-353,8.859008382
2901224,10,7,500004,233,233,0,1,0,500038,4474,-3,-291,-349,13.1195031
2979594,12,2,110018,308,233,1,1,0,122002,4092,-3,-178,-45,12.82763367
3053063,10,7,500004,233,233,1,2,0,530008,4474,-12,-119,-51,12.5438407
2822356,13,17,800001,233,233,0,1,0,800001,4538,-10,-2,-175,14.0643009
2831984,15,8,700064,233,233,1,3,0,751017,4500,-3,-72,-28,16.19086451
2962665,13,21,110015,233,233,0,1,0,110043,4580,-3,-6,-154,11.46324975
2870442,18,1,400059,233,245,1,1,0,560068,4466,-3,-5,-215,14.84236421
2833688,13,21,110015,233,233,0,1,0,110015,4580,-2,-2,-108,12.7844642
2873347,10,12,302006,233,233,1,2,0,342001,4407,-21,-27,-81,14.95215596
3045932,13,22,400104,233,233,0,3,0,410222,4581,-3,-2,-106,12.71386369
2863425,16,2,110018,233,245,0,1,0,110024,4149,-4,-88,-354,14.74808687
2819758,1,2,110018,233,233,0,1,0,110030,4150,-6,-20,-138,13.46544486
2833192,6,8,700064,233,233,0,1,0,700007,4508,-19,0,-94,13.54211778
3009614,15,12,302006,233,233,1,2,0,313001,4453,-3,-119,-31,12.92363368
3058325,13,21,110015,233,233,0,2,0,313001,4580,-4,-3,-204,12.93545855
3009880,13,26,560066,201,233,0,4,0,572119,5001,-5,-66,-26,12.93417903
2866470,13,21,110015,233,233,0,2,0,305001,4580,-3,-3,-147,14.88207457
2820874,10,1,400059,233,233,1,2,0,462023,4398,-6,-96,-204,15.33585483
2835296,13,22,400104,233,233,0,3,0,403110,4581,-11,-15,-108,15.34440726
2931082,15,1,400059,201,233,1,0,0,458110,4091,-4,-256,-59,14.16618777
2939977,13,8,700064,233,233,0,3,0,769008,4508,-9,-194,-132,15.42692744
2966980,15,2,110018,233,233,0,1,0,201301,4094,-4,0,-367,14.36748165
3021425,13,22,400104,233,233,0,2,0,410506,4581,-10,-2,-151,12.38999957
2939646,21,2,110018,233,233,0,1,0,400088,5138,-27,-7,-214,13.7987204
2895774,10,2,110018,233,245,0,1,0,110058,4388,-2,370,-444,12.11285919
3000646,12,1,400059,233,245,0,1,0,380026,4018,-2,-1,-150,13.01374423
2940509,29,1,400059,233,233,0,1,0,110052,4011,-6,0,-517,14.18793729
2981120,10,7,500004,233,233,1,1,0,500013,4474,-8,-123,-303,12.18315707
3053260,10,23,400001,308,233,0,1,0,400034,4398,-10,-1,-317,11.0390158
2886776,12,17,800001,233,233,0,3,0,831005,4376,-2,-1,-74,15.53596899
2821110,15,8,700064,233,233,0,1,0,700046,4500,-4,0,-23,13.9807824
2873506,13,21,110015,233,233,0,2,0,147301,4580,-5,-3,-309,13.86129891
2879993,13,21,110015,233,233,0,2,0,135003,4580,-4,-2,-89,13.48353101
2934771,13,11,641012,201,201,0,4,0,695583,4495,0,-4,-201,16.15836705
2831344,15,7,500004,233,233,1,1,0,500016,4477,-3,-243,-20,14.10354809
2876740,32,2,110018,233,233,0,2,0,121102,4147,-3,-2,-81,17.15308439
2876740,13,2,110018,233,233,0,2,0,121102,4147,-3,-29,-81,15.06143817
2825811,10,2,110018,233,233,1,1,0,110095,4388,-5,-346,-178,13.98458565
2939552,10,7,500004,233,233,1,1,0,500072,4474,-7,158,-241,12.12283936
3017902,13,26,560066,233,233,0,1,0,641016,4495,-6,-3,-292,12.38492052
2827830,4,2,110018,233,233,1,1,0,110007,4148,-7,-322,-152,14.2277377
2849595,18,8,700064,233,233,0,1,0,700110,4504,-2,0,-85,13.94915648
2865640,13,21,110015,233,233,0,2,0,140604,4580,-3,-334,-24,14.08399293
2838996,32,8,700064,233,233,0,3,0,751023,4508,-17,-13,-21,18.53426581
2900307,13,21,110015,233,233,0,3,0,126112,4580,-11,-187,-56,14.71025471
2889316,27,1,400059,233,233,0,1,0,110005,4011,-3,-291,-196,14.5750978
2889316,28,1,400059,233,233,0,1,0,110005,4011,-3,-104,-196,14.40682164
2943416,10,7,500004,233,233,1,1,0,500020,4474,-9,-92,-189,12.50565153
2948481,10,2,110018,233,233,0,1,0,122015,4388,-5,0,-424,12.40640401
2989410,13,22,400104,233,233,0,1,0,411001,4581,-4,-4,-315,11.65613575
2964532,9,8,700064,233,233,0,3,0,753004,4499,-10,0,-41,14.3102631
3000758,15,5,380009,233,233,1,1,0,382350,4546,-4,-37,-294,11.86034362
2994710,4,2,110018,308,233,0,1,0,122011,4148,-4,-4,-454,11.65634532
2949498,4,2,110018,233,233,0,1,0,110059,4148,-12,-376,-252,13.28685179
3044534,13,7,500004,233,233,1,1,0,500085,4403,-3,-355,-46,12.01901358
2993698,15,1,400059,233,233,0,1,0,400709,4545,-6,-6,-516,12.16847726
3011727,21,2,110018,233,233,0,2,0,515002,5138,-4,357,-447,13.39456494
3055322,10,27,110034,233,233,1,1,0,110065,4388,-3,-5,-275,10.92061308
3029768,5,8,700064,233,233,0,3,0,753002,4503,-7,0,-106,13.04843353
3017686,9,3,560011,308,245,0,1,0,560078,4460,-2,0,-54,10.5683133
2879594,10,6,160059,201,233,0,4,0,133301,4437,-11,-4,-349,15.97728534
2862468,13,2,110018,233,245,0,1,0,110052,4147,-5,-2,-432,14.40607553
2939972,15,1,400059,233,233,0,1,0,400063,4545,-11,-2,-362,12.85176308
2904793,9,2,110018,233,233,0,1,0,110027,4388,-3,-1,-134,12.37023529
2931562,13,17,800001,233,233,1,1,0,800001,4538,-2,-85,-30,12.51987892
3045774,12,2,110018,233,233,0,3,0,141003,4092,-4,0,-101,14.41959106
3018426,13,26,560066,233,245,0,1,0,560068,5001,-5,125,-331,9.563709504
2939567,13,7,500004,233,233,0,2,0,506015,4403,-19,-2,-281,14.53232248
3003837,13,21,110015,201,233,0,0,0,334803,4580,-6,-2,-29,11.95104984
2909761,32,1,400059,233,233,0,1,0,500054,4581,-2,-91,-69,15.188872
